ADDRESS,ASSESSED_VALUE,PROPERTY_TYPE,VALUE_CLEAN
1402 930 16 AV SW,"650,500",LI,650500.0
1403 1010 6 ST SW,"344,000",LI,344000.0
1403 1053 10 ST SW,"242,500",LI,242500.0
1403 1110 11 ST SW,"279,500",LI,279500.0
1403 1111 10 ST SW,"302,500",LI,302500.0
1403 1118 12 AV SW,"285,500",LI,285500.0
1403 1122 3 ST SE,"266,500",LI,266500.0
1403 1188 3 ST SE,"283,000",LI,283000.0
1403 1319 14 AV SW,"336,500",LI,336500.0
1403 1320 1 ST SE,"405,500",LI,405500.0
1403 1330 15 AV SW,"300,500",LI,300500.0
1403 135 13 AV SW,"345,500",LI,345500.0
1403 1410 1 ST SE,"283,000",LI,283000.0
1403 1500 7 ST SW,"385,500",LI,385500.0
1403 1501 6 ST SW,"426,500",LI,426500.0
1403 210 15 AV SE,"383,500",LI,383500.0
1403 211 13 AV SE,"449,000",LI,449000.0
1403 215 13 AV SW,"437,500",LI,437500.0
1403 220 12 AV SE,"430,500",LI,430500.0
1403 225 11 AV SE,"308,500",LI,308500.0
1403 303 13 AV SW,"495,000",LI,495000.0
1403 310 12 AV SW,"331,000",LI,331000.0
1403 433 11 AV SE,"602,500",LI,602500.0
1403 530 12 AV SW,"515,500",LI,515500.0
1403 733 14 AV SW,"338,000",LI,338000.0
1403 788 12 AV SW,"486,000",LI,486000.0
1403 836 15 AV SW,"392,000",LI,392000.0
1403 901 10 AV SW,"324,000",LI,324000.0
1403 924 14 AV SW,"245,000",LI,245000.0
1403 930 16 AV SW,"664,500",LI,664500.0
1404 1010 6 ST SW,"285,500",LI,285500.0
1404 1053 10 ST SW,"243,000",LI,243000.0
1404 1110 11 ST SW,"390,000",LI,390000.0
1404 1111 10 ST SW,"479,000",LI,479000.0
1404 1118 12 AV SW,"439,000",LI,439000.0
1404 1122 3 ST SE,"419,500",LI,419500.0
1404 1188 3 ST SE,"474,000",LI,474000.0
1404 1319 14 AV SW,"466,000",LI,466000.0
1404 1320 1 ST SE,"405,500",LI,405500.0
1404 1330 15 AV SW,"250,000",LI,250000.0
1404 135 13 AV SW,"351,000",LI,351000.0
1404 1410 1 ST SE,"297,500",LI,297500.0
1404 1500 7 ST SW,"306,000",LI,306000.0
1404 1501 6 ST SW,"336,000",LI,336000.0
1404 188 15 AV SW,"463,500",LI,463500.0
1404 210 15 AV SE,"271,500",LI,271500.0
1404 211 13 AV SE,"288,500",LI,288500.0
1404 215 13 AV SW,"350,000",LI,350000.0
1404 220 12 AV SE,"328,500",LI,328500.0
1404 225 11 AV SE,"269,500",LI,269500.0
1404 303 13 AV SW,"495,000",LI,495000.0
1404 310 12 AV SW,"302,000",LI,302000.0
1404 433 11 AV SE,"359,500",LI,359500.0
1404 530 12 AV SW,"584,500",LI,584500.0
1404 733 14 AV SW,"351,500",LI,351500.0
1404 788 12 AV SW,"334,000",LI,334000.0
1404 836 15 AV SW,"290,500",LI,290500.0
1404 901 10 AV SW,"468,500",LI,468500.0
1404 924 14 AV SW,"263,500",LI,263500.0
1404 930 16 AV SW,"428,000",LI,428000.0
1405 1010 6 ST SW,"270,500",LI,270500.0
1405 1053 10 ST SW,"306,000",LI,306000.0
1405 1110 11 ST SW,"332,500",LI,332500.0
1405 1111 10 ST SW,"331,500",LI,331500.0
1405 1118 12 AV SW,"304,500",LI,304500.0
1405 1122 3 ST SE,"295,000",LI,295000.0
1405 1188 3 ST SE,"330,000",LI,330000.0
1405 1319 14 AV SW,"277,500",LI,277500.0
1405 1320 1 ST SE,"304,500",LI,304500.0
1405 1330 15 AV SW,"234,000",LI,234000.0
1405 135 13 AV SW,"456,500",LI,456500.0
1405 1410 1 ST SE,"367,000",LI,367000.0
1405 1500 7 ST SW,"372,500",LI,372500.0
1405 1501 6 ST SW,"394,000",LI,394000.0
1405 188 15 AV SW,"319,000",LI,319000.0
1405 210 15 AV SE,"340,500",LI,340500.0
1405 211 13 AV SE,"417,500",LI,417500.0
1405 215 13 AV SW,"444,500",LI,444500.0
1405 220 12 AV SE,"400,000",LI,400000.0
1405 225 11 AV SE,"408,000",LI,408000.0
1405 303 13 AV SW,"431,500",LI,431500.0
1405 310 12 AV SW,"515,500",LI,515500.0
1405 433 11 AV SE,"546,500",LI,546500.0
1405 530 12 AV SW,"600,500",LI,600500.0
1405 733 14 AV SW,"274,500",LI,274500.0
1405 788 12 AV SW,"334,000",LI,334000.0
1405 836 15 AV SW,"387,000",LI,387000.0
1405 901 10 AV SW,"345,500",LI,345500.0
1405 924 14 AV SW,"237,500",LI,237500.0
1405 930 16 AV SW,"446,500",LI,446500.0
1406 1010 6 ST SW,"410,500",LI,410500.0
1406 1053 10 ST SW,"243,000",LI,243000.0
1406 1110 11 ST SW,"388,500",LI,388500.0
1406 1111 10 ST SW,"473,500",LI,473500.0
1406 1118 12 AV SW,"441,500",LI,441500.0
1406 1122 3 ST SE,"295,000",LI,295000.0
1406 1188 3 ST SE,"330,500",LI,330500.0
1406 1319 14 AV SW,"277,500",LI,277500.0
1406 1320 1 ST SE,"304,500",LI,304500.0
1406 1330 15 AV SW,"310,000",LI,310000.0
1406 135 13 AV SW,"374,000",LI,374000.0
1406 1410 1 ST SE,"390,500",LI,390500.0
1406 1500 7 ST SW,"302,000",LI,302000.0
1406 1501 6 ST SW,"298,000",LI,298000.0
1406 188 15 AV SW,"319,000",LI,319000.0
1406 210 15 AV SE,"368,000",LI,368000.0
1406 211 13 AV SE,"449,000",LI,449000.0
1406 215 13 AV SW,"440,000",LI,440000.0
1406 220 12 AV SE,"411,000",LI,411000.0
1406 225 11 AV SE,"308,500",LI,308500.0
1406 303 13 AV SW,"367,000",LI,367000.0
1406 310 12 AV SW,"363,000",LI,363000.0
1406 433 11 AV SE,"612,000",LI,612000.0
1406 530 12 AV SW,"390,500",LI,390500.0
1406 733 14 AV SW,"274,500",LI,274500.0
1406 788 12 AV SW,"486,000",LI,486000.0
1406 836 15 AV SW,"385,000",LI,385000.0
1406 901 10 AV SW,"521,000",LI,521000.0
1406 924 14 AV SW,"217,500",LI,217500.0
1406 930 16 AV SW,"644,000",LI,644000.0
1407 1010 6 ST SW,"281,500",LI,281500.0
1407 1053 10 ST SW,"335,500",LI,335500.0
1407 1110 11 ST SW,"279,000",LI,279000.0
1407 1111 10 ST SW,"307,000",LI,307000.0
1407 1118 12 AV SW,"286,000",LI,286000.0
1407 1122 3 ST SE,"446,000",LI,446000.0
1407 1188 3 ST SE,"481,000",LI,481000.0
1407 1319 14 AV SW,"361,000",LI,361000.0
1407 1320 1 ST SE,"405,500",LI,405500.0
1407 1330 15 AV SW,"294,500",LI,294500.0
1407 135 13 AV SW,"353,500",LI,353500.0
1407 1410 1 ST SE,"287,000",LI,287000.0
1407 1500 7 ST SW,"368,000",LI,368000.0
1407 1501 6 ST SW,"394,500",LI,394500.0
1407 188 15 AV SW,"357,500",LI,357500.0
1407 210 15 AV SE,"260,500",LI,260500.0
1407 211 13 AV SE,"449,000",LI,449000.0
1407 215 13 AV SW,"347,500",LI,347500.0
1407 220 12 AV SE,"380,000",LI,380000.0
1407 225 11 AV SE,"289,000",LI,289000.0
1407 303 13 AV SW,"449,000",LI,449000.0
1407 310 12 AV SW,"606,000",LI,606000.0
1407 788 12 AV SW,"381,500",LI,381500.0
1407 836 15 AV SW,"387,000",LI,387000.0
1407 901 10 AV SW,"319,500",LI,319500.0
1407 924 14 AV SW,"216,500",LI,216500.0
1407 930 16 AV SW,"654,000",LI,654000.0
1408 1010 6 ST SW,"373,000",LI,373000.0
1408 1053 10 ST SW,"281,000",LI,281000.0
1408 1110 11 ST SW,"347,500",LI,347500.0
1408 1111 10 ST SW,"436,500",LI,436500.0
1408 1118 12 AV SW,"391,500",LI,391500.0
1408 1122 3 ST SE,"336,000",LI,336000.0
1408 1188 3 ST SE,"342,000",LI,342000.0
1408 1319 14 AV SW,"333,000",LI,333000.0
1408 1320 1 ST SE,"405,500",LI,405500.0
1408 1330 15 AV SW,"244,000",LI,244000.0
1408 135 13 AV SW,"342,500",LI,342500.0
1408 1410 1 ST SE,"303,000",LI,303000.0
1408 1500 7 ST SW,"310,500",LI,310500.0
1408 1501 6 ST SW,"341,000",LI,341000.0
1408 188 15 AV SW,"364,500",LI,364500.0
1408 210 15 AV SE,"368,000",LI,368000.0
1408 211 13 AV SE,"417,500",LI,417500.0
1408 220 12 AV SE,"316,500",LI,316500.0
1408 225 11 AV SE,"296,500",LI,296500.0
1408 303 13 AV SW,"291,500",LI,291500.0
1408 310 12 AV SW,"606,000",LI,606000.0
1408 788 12 AV SW,"326,000",LI,326000.0
1408 836 15 AV SW,"290,500",LI,290500.0
1408 901 10 AV SW,"444,500",LI,444500.0
1408 924 14 AV SW,"241,000",LI,241000.0
1408 930 16 AV SW,"424,000",LI,424000.0
1409 1053 10 ST SW,"345,500",LI,345500.0
1409 1110 11 ST SW,"279,000",LI,279000.0
1409 1122 3 ST SE,"486,500",LI,486500.0
1409 1188 3 ST SE,"580,000",LI,580000.0
1409 1319 14 AV SW,"466,000",LI,466000.0
1409 1320 1 ST SE,"405,500",LI,405500.0
1409 135 13 AV SW,"366,500",LI,366500.0
1409 1410 1 ST SE,"291,500",LI,291500.0
1409 188 15 AV SW,"397,500",LI,397500.0
1409 210 15 AV SE,"271,500",LI,271500.0
1409 225 11 AV SE,"316,500",LI,316500.0
1409 303 13 AV SW,"678,500",LI,678500.0
1409 310 12 AV SW,"337,000",LI,337000.0
1409 788 12 AV SW,"205,500",LI,205500.0
1409 901 10 AV SW,"285,500",LI,285500.0
1409 924 14 AV SW,"224,000",LI,224000.0
1410 1001 13 AV SW,"498,500",LI,498500.0
1410 1053 10 ST SW,"284,000",LI,284000.0
1410 1122 3 ST SE,"307,500",LI,307500.0
1410 1188 3 ST SE,"338,000",LI,338000.0
1410 1319 14 AV SW,"287,000",LI,287000.0
1410 1320 1 ST SE,"308,500",LI,308500.0
1410 135 13 AV SW,"369,000",LI,369000.0
1410 1410 1 ST SE,"355,000",LI,355000.0
1410 188 15 AV SW,"368,500",LI,368500.0
1410 210 15 AV SE,"340,500",LI,340500.0
1410 225 11 AV SE,"404,000",LI,404000.0
1410 303 13 AV SW,"429,500",LI,429500.0
1410 540 14 AV SW,"592,500",LI,592500.0
1410 720 13 AV SW,"711,000",LI,711000.0
1410 924 14 AV SW,"260,000",LI,260000.0
1411 1053 10 ST SW,"342,500",LI,342500.0
1411 135 13 AV SW,"387,000",LI,387000.0
1411 924 14 AV SW,"172,500",LI,172500.0
1412 1053 10 ST SW,"278,000",LI,278000.0
1412 924 14 AV SW,"172,500",LI,172500.0
1413 1053 10 ST SW,"284,000",LI,284000.0
1413 924 14 AV SW,"172,500",LI,172500.0
1414 1053 10 ST SW,"239,500",LI,239500.0
1415 1053 10 ST SW,"349,000",LI,349000.0
1416 1053 10 ST SW,"329,000",LI,329000.0
1420 1001 13 AV SW,"615,500",LI,615500.0
1420 540 14 AV SW,"536,500",LI,536500.0
1420 720 13 AV SW,"733,000",LI,733000.0
1430 1001 13 AV SW,"453,500",LI,453500.0
1430 540 14 AV SW,"575,500",LI,575500.0
1430 720 13 AV SW,"733,000",LI,733000.0
1440 1001 13 AV SW,"432,000",LI,432000.0
1440 540 14 AV SW,"612,500",LI,612500.0
1440 720 13 AV SW,"604,500",LI,604500.0
1450 1001 13 AV SW,"498,500",LI,498500.0
1460 1001 13 AV SW,"615,500",LI,615500.0
1500 817 15 AV SW,"500,500",LI,500500.0
1501 1010 6 ST SW,"325,500",LI,325500.0
1501 1053 10 ST SW,"283,500",LI,283500.0
1501 1110 11 ST SW,"280,500",LI,280500.0
1501 1111 10 ST SW,"470,500",LI,470500.0
1501 1118 12 AV SW,"420,500",LI,420500.0
1501 1122 3 ST SE,"309,000",LI,309000.0
1501 1188 3 ST SE,"338,000",LI,338000.0
1501 1319 14 AV SW,"287,500",LI,287500.0
1501 1320 1 ST SE,"310,500",LI,310500.0
1501 1330 15 AV SW,"556,500",LI,556500.0
1501 135 13 AV SW,"419,000",LI,419000.0
1501 1410 1 ST SE,"399,500",LI,399500.0
1501 1500 7 ST SW,"397,000",LI,397000.0
1501 1501 6 ST SW,"436,000",LI,436000.0
1501 188 15 AV SW,"353,500",LI,353500.0
1501 210 15 AV SE,"371,500",LI,371500.0
1501 211 13 AV SE,"287,500",LI,287500.0
1501 215 13 AV SW,"436,000",LI,436000.0
1501 220 12 AV SE,"417,500",LI,417500.0
1501 225 11 AV SE,"326,500",LI,326500.0
1501 303 13 AV SW,"472,500",LI,472500.0
1501 310 12 AV SW,"333,500",LI,333500.0
1501 433 11 AV SE,"590,500",LI,590500.0
1501 530 12 AV SW,"597,500",LI,597500.0
1501 733 14 AV SW,"354,500",LI,354500.0
1501 788 12 AV SW,"328,500",LI,328500.0
1501 817 15 AV SW,"327,000",LI,327000.0
1501 836 15 AV SW,"401,500",LI,401500.0
1501 901 10 AV SW,"299,500",LI,299500.0
1501 924 14 AV SW,"174,500",LI,174500.0
1501 930 16 AV SW,"453,500",LI,453500.0
1502 1010 6 ST SW,"454,500",LI,454500.0
1502 1053 10 ST SW,"352,000",LI,352000.0
1502 1110 11 ST SW,"361,000",LI,361000.0
1502 1111 10 ST SW,"416,500",LI,416500.0
1502 1118 12 AV SW,"380,500",LI,380500.0
1502 1122 3 ST SE,"429,500",LI,429500.0
1502 1188 3 ST SE,"485,500",LI,485500.0
1502 1319 14 AV SW,"351,000",LI,351000.0
1502 1320 1 ST SE,"408,500",LI,408500.0
1502 1330 15 AV SW,"435,000",LI,435000.0
1502 135 13 AV SW,"372,000",LI,372000.0
1502 1410 1 ST SE,"304,000",LI,304000.0
1502 1500 7 ST SW,"286,000",LI,286000.0
1502 1501 6 ST SW,"291,500",LI,291500.0
1502 188 15 AV SW,"461,000",LI,461000.0
1502 210 15 AV SE,"265,500",LI,265500.0
1502 211 13 AV SE,"452,500",LI,452500.0
1502 215 13 AV SW,"319,500",LI,319500.0
1502 220 12 AV SE,"417,500",LI,417500.0
1502 225 11 AV SE,"338,500",LI,338500.0
1502 303 13 AV SW,"509,500",LI,509500.0
1502 310 12 AV SW,"366,500",LI,366500.0
1502 433 11 AV SE,"347,000",LI,347000.0
1502 530 12 AV SW,"588,500",LI,588500.0
1502 733 14 AV SW,"341,000",LI,341000.0
1502 788 12 AV SW,"384,000",LI,384000.0
1502 817 15 AV SW,"485,500",LI,485500.0
1502 836 15 AV SW,"395,500",LI,395500.0
1502 901 10 AV SW,"423,000",LI,423000.0
1502 924 14 AV SW,"223,500",LI,223500.0
1502 930 16 AV SW,"654,000",LI,654000.0
1503 1010 6 ST SW,"346,500",LI,346500.0
1503 1053 10 ST SW,"247,500",LI,247500.0
1503 1110 11 ST SW,"291,000",LI,291000.0
1503 1111 10 ST SW,"304,500",LI,304500.0
1503 1118 12 AV SW,"287,500",LI,287500.0
1503 1122 3 ST SE,"268,000",LI,268000.0
1503 1188 3 ST SE,"284,500",LI,284500.0
1503 1319 14 AV SW,"320,000",LI,320000.0
1503 1320 1 ST SE,"408,500",LI,408500.0
1503 1330 15 AV SW,"448,500",LI,448500.0
1503 135 13 AV SW,"347,500",LI,347500.0
1503 1410 1 ST SE,"300,500",LI,300500.0
1503 1500 7 ST SW,"388,000",LI,388000.0
1503 1501 6 ST SW,"429,000",LI,429000.0
1503 210 15 AV SE,"386,500",LI,386500.0
1503 211 13 AV SE,"452,500",LI,452500.0
1503 215 13 AV SW,"447,000",LI,447000.0
1503 220 12 AV SE,"433,500",LI,433500.0
1503 225 11 AV SE,"310,500",LI,310500.0
1503 303 13 AV SW,"502,500",LI,502500.0
1503 310 12 AV SW,"332,500",LI,332500.0
1503 433 11 AV SE,"607,000",LI,607000.0
1503 530 12 AV SW,"520,000",LI,520000.0
1503 733 14 AV SW,"341,000",LI,341000.0
1503 788 12 AV SW,"490,000",LI,490000.0
1503 817 15 AV SW,"714,500",LI,714500.0
1503 836 15 AV SW,"401,500",LI,401500.0
1503 901 10 AV SW,"326,000",LI,326000.0
1503 924 14 AV SW,"227,000",LI,227000.0
1503 930 16 AV SW,"668,000",LI,668000.0
1504 1010 6 ST SW,"287,000",LI,287000.0
1504 1053 10 ST SW,"234,500",LI,234500.0
1504 1110 11 ST SW,"405,500",LI,405500.0
1504 1111 10 ST SW,"482,500",LI,482500.0
1504 1118 12 AV SW,"442,500",LI,442500.0
1504 1122 3 ST SE,"422,000",LI,422000.0
1504 1188 3 ST SE,"476,500",LI,476500.0
1504 1319 14 AV SW,"468,500",LI,468500.0
1504 1320 1 ST SE,"408,500",LI,408500.0
1504 1330 15 AV SW,"428,500",LI,428500.0
1504 135 13 AV SW,"353,000",LI,353000.0
1504 1410 1 ST SE,"299,500",LI,299500.0
1504 1500 7 ST SW,"307,500",LI,307500.0
1504 1501 6 ST SW,"338,000",LI,338000.0
1504 188 15 AV SW,"467,500",LI,467500.0
1504 210 15 AV SE,"273,500",LI,273500.0
1504 211 13 AV SE,"287,500",LI,287500.0
1504 215 13 AV SW,"360,000",LI,360000.0
1504 220 12 AV SE,"330,500",LI,330500.0
1504 225 11 AV SE,"271,000",LI,271000.0
1504 303 13 AV SW,"433,000",LI,433000.0
1504 310 12 AV SW,"304,000",LI,304000.0
1504 433 11 AV SE,"362,000",LI,362000.0
1504 530 12 AV SW,"588,500",LI,588500.0
1504 733 14 AV SW,"354,500",LI,354500.0
1504 788 12 AV SW,"343,000",LI,343000.0
1504 836 15 AV SW,"298,500",LI,298500.0
1504 901 10 AV SW,"471,500",LI,471500.0
1504 924 14 AV SW,"310,500",LI,310500.0
1504 930 16 AV SW,"430,000",LI,430000.0
1505 1010 6 ST SW,"272,000",LI,272000.0
1 531 14 AV SW,"491,000",LI,491000.0
1505 1053 10 ST SW,"311,500",LI,311500.0
1505 1110 11 ST SW,"345,500",LI,345500.0
1505 1111 10 ST SW,"333,500",LI,333500.0
1505 1118 12 AV SW,"307,000",LI,307000.0
1505 1122 3 ST SE,"297,000",LI,297000.0
1505 1188 3 ST SE,"332,000",LI,332000.0
1505 1319 14 AV SW,"279,000",LI,279000.0
1505 1320 1 ST SE,"306,500",LI,306500.0
1505 135 13 AV SW,"459,500",LI,459500.0
1505 1410 1 ST SE,"370,000",LI,370000.0
1505 1500 7 ST SW,"374,500",LI,374500.0
1505 1501 6 ST SW,"396,500",LI,396500.0
1505 188 15 AV SW,"321,500",LI,321500.0
1505 210 15 AV SE,"343,500",LI,343500.0
1505 211 13 AV SE,"420,500",LI,420500.0
1505 215 13 AV SW,"470,500",LI,470500.0
1505 220 12 AV SE,"399,000",LI,399000.0
1505 225 11 AV SE,"411,000",LI,411000.0
1505 303 13 AV SW,"898,500",LI,898500.0
1505 310 12 AV SW,"518,000",LI,518000.0
1505 433 11 AV SE,"550,000",LI,550000.0
1505 530 12 AV SW,"605,500",LI,605500.0
1505 733 14 AV SW,"276,500",LI,276500.0
1505 788 12 AV SW,"343,000",LI,343000.0
1505 817 15 AV SW,"497,000",LI,497000.0
1505 836 15 AV SW,"408,000",LI,408000.0
1505 901 10 AV SW,"347,500",LI,347500.0
1505 924 14 AV SW,"220,500",LI,220500.0
1505 930 16 AV SW,"448,500",LI,448500.0
1506 1010 6 ST SW,"413,500",LI,413500.0
1506 1053 10 ST SW,"238,000",LI,238000.0
1506 1110 11 ST SW,"410,500",LI,410500.0
1506 1111 10 ST SW,"477,000",LI,477000.0
1506 1118 12 AV SW,"445,500",LI,445500.0
1506 1122 3 ST SE,"297,000",LI,297000.0
1506 1188 3 ST SE,"332,000",LI,332000.0
1506 1319 14 AV SW,"279,000",LI,279000.0
1506 1320 1 ST SE,"306,500",LI,306500.0
1506 135 13 AV SW,"376,500",LI,376500.0
1506 1410 1 ST SE,"393,500",LI,393500.0
1506 1500 7 ST SW,"303,500",LI,303500.0
1506 1501 6 ST SW,"299,500",LI,299500.0
1506 188 15 AV SW,"321,500",LI,321500.0
1506 210 15 AV SE,"371,500",LI,371500.0
1506 211 13 AV SE,"452,500",LI,452500.0
1506 215 13 AV SW,"451,000",LI,451000.0
1506 220 12 AV SE,"414,000",LI,414000.0
1506 225 11 AV SE,"310,500",LI,310500.0
1506 303 13 AV SW,"682,000",LI,682000.0
1506 310 12 AV SW,"365,000",LI,365000.0
1506 433 11 AV SE,"616,500",LI,616500.0
1506 530 12 AV SW,"390,500",LI,390500.0
1506 733 14 AV SW,"276,500",LI,276500.0
1506 788 12 AV SW,"490,000",LI,490000.0
1506 817 15 AV SW,"327,000",LI,327000.0
1506 836 15 AV SW,"400,000",LI,400000.0
1506 901 10 AV SW,"524,500",LI,524500.0
1506 924 14 AV SW,"240,000",LI,240000.0
1506 930 16 AV SW,"647,000",LI,647000.0
1507 1010 6 ST SW,"283,000",LI,283000.0
1507 1053 10 ST SW,"338,000",LI,338000.0
1507 1110 11 ST SW,"293,000",LI,293000.0
1507 1111 10 ST SW,"309,000",LI,309000.0
1507 1118 12 AV SW,"288,500",LI,288500.0
1507 1122 3 ST SE,"449,000",LI,449000.0
1507 1188 3 ST SE,"484,000",LI,484000.0
1507 1319 14 AV SW,"362,500",LI,362500.0
1507 1320 1 ST SE,"408,500",LI,408500.0
1507 135 13 AV SW,"356,000",LI,356000.0
1507 1410 1 ST SE,"289,000",LI,289000.0
1507 1500 7 ST SW,"370,000",LI,370000.0
1507 1501 6 ST SW,"396,500",LI,396500.0
1507 188 15 AV SW,"360,000",LI,360000.0
1507 210 15 AV SE,"262,500",LI,262500.0
1507 211 13 AV SE,"452,500",LI,452500.0
1507 215 13 AV SW,"350,500",LI,350500.0
1507 220 12 AV SE,"401,000",LI,401000.0
1507 225 11 AV SE,"290,500",LI,290500.0
1507 303 13 AV SW,"431,000",LI,431000.0
1507 310 12 AV SW,"627,500",LI,627500.0
1 533 14 AV SW,"505,000",LI,505000.0
1507 788 12 AV SW,"384,000",LI,384000.0
1507 817 15 AV SW,"500,500",LI,500500.0
1507 836 15 AV SW,"401,000",LI,401000.0
1 535 14 AV SW,"512,500",LI,512500.0
1507 901 10 AV SW,"321,500",LI,321500.0
1507 924 14 AV SW,"190,000",LI,190000.0
1507 930 16 AV SW,"657,500",LI,657500.0
1508 1010 6 ST SW,"375,500",LI,375500.0
1508 1053 10 ST SW,"283,000",LI,283000.0
1508 1110 11 ST SW,"362,500",LI,362500.0
1508 1111 10 ST SW,"439,500",LI,439500.0
1508 1118 12 AV SW,"395,000",LI,395000.0
1508 1122 3 ST SE,"338,000",LI,338000.0
1508 1188 3 ST SE,"344,000",LI,344000.0
1508 1319 14 AV SW,"334,500",LI,334500.0
1508 1320 1 ST SE,"408,500",LI,408500.0
1508 135 13 AV SW,"344,500",LI,344500.0
1508 1410 1 ST SE,"305,500",LI,305500.0
1508 1500 7 ST SW,"312,500",LI,312500.0
1508 1501 6 ST SW,"343,000",LI,343000.0
1508 188 15 AV SW,"367,500",LI,367500.0
1508 210 15 AV SE,"371,500",LI,371500.0
1508 211 13 AV SE,"420,500",LI,420500.0
1508 220 12 AV SE,"318,500",LI,318500.0
1508 225 11 AV SE,"298,500",LI,298500.0
1508 310 12 AV SW,"629,000",LI,629000.0
1508 788 12 AV SW,"328,500",LI,328500.0
1508 817 15 AV SW,"705,500",LI,705500.0
1508 836 15 AV SW,"292,000",LI,292000.0
1508 901 10 AV SW,"447,000",LI,447000.0
1508 924 14 AV SW,"244,000",LI,244000.0
1508 930 16 AV SW,"426,000",LI,426000.0
1509 1053 10 ST SW,"351,500",LI,351500.0
1509 1110 11 ST SW,"281,000",LI,281000.0
1509 1122 3 ST SE,"490,000",LI,490000.0
1509 1188 3 ST SE,"583,000",LI,583000.0
1509 1319 14 AV SW,"468,500",LI,468500.0
1509 1320 1 ST SE,"408,500",LI,408500.0
1509 135 13 AV SW,"369,000",LI,369000.0
1509 1410 1 ST SE,"294,000",LI,294000.0
1509 188 15 AV SW,"400,500",LI,400500.0
1509 210 15 AV SE,"273,500",LI,273500.0
1509 225 11 AV SE,"318,500",LI,318500.0
1509 310 12 AV SW,"339,000",LI,339000.0
1509 788 12 AV SW,"207,500",LI,207500.0
1509 901 10 AV SW,"287,000",LI,287000.0
1509 924 14 AV SW,"227,000",LI,227000.0
1510 1001 13 AV SW,"1,050,000",LI,1050000.0
1510 1053 10 ST SW,"289,500",LI,289500.0
1510 1122 3 ST SE,"309,000",LI,309000.0
1510 1188 3 ST SE,"339,500",LI,339500.0
1510 1319 14 AV SW,"288,500",LI,288500.0
1510 1320 1 ST SE,"310,500",LI,310500.0
1510 135 13 AV SW,"371,500",LI,371500.0
1510 1410 1 ST SE,"357,500",LI,357500.0
1510 188 15 AV SW,"352,500",LI,352500.0
1510 210 15 AV SE,"343,500",LI,343500.0
1510 225 11 AV SE,"406,500",LI,406500.0
1510 720 13 AV SW,"506,000",LI,506000.0
1510 924 14 AV SW,"240,000",LI,240000.0
1511 1053 10 ST SW,"341,500",LI,341500.0
1511 135 13 AV SW,"390,000",LI,390000.0
1511 924 14 AV SW,"174,500",LI,174500.0
1512 1053 10 ST SW,"283,000",LI,283000.0
1512 924 14 AV SW,"190,000",LI,190000.0
1513 1053 10 ST SW,"286,500",LI,286500.0
1513 924 14 AV SW,"174,500",LI,174500.0
1514 1053 10 ST SW,"241,000",LI,241000.0
1515 1053 10 ST SW,"351,500",LI,351500.0
1516 1053 10 ST SW,"332,000",LI,332000.0
1520 1001 13 AV SW,"686,000",LI,686000.0
1520 720 13 AV SW,"520,500",LI,520500.0
1530 1001 13 AV SW,"781,500",LI,781500.0
1530 720 13 AV SW,"738,000",LI,738000.0
1540 1001 13 AV SW,"806,500",LI,806500.0
1540 720 13 AV SW,"609,500",LI,609500.0
1600 817 15 AV SW,"503,000",LI,503000.0
1601 1010 6 ST SW,"329,000",LI,329000.0
1601 1053 10 ST SW,"285,500",LI,285500.0
1601 1110 11 ST SW,"282,500",LI,282500.0
1601 1111 10 ST SW,"473,500",LI,473500.0
1601 1118 12 AV SW,"423,500",LI,423500.0
1601 1122 3 ST SE,"310,500",LI,310500.0
1601 1188 3 ST SE,"340,000",LI,340000.0
1601 1319 14 AV SW,"276,500",LI,276500.0
1601 1320 1 ST SE,"312,500",LI,312500.0
1601 135 13 AV SW,"428,500",LI,428500.0
1601 1410 1 ST SE,"435,500",LI,435500.0
1601 1500 7 ST SW,"399,500",LI,399500.0
1601 1501 6 ST SW,"445,000",LI,445000.0
1601 188 15 AV SW,"356,500",LI,356500.0
1601 210 15 AV SE,"393,500",LI,393500.0
1601 211 13 AV SE,"289,500",LI,289500.0
1601 215 13 AV SW,"460,000",LI,460000.0
1601 220 12 AV SE,"420,500",LI,420500.0
1601 225 11 AV SE,"329,000",LI,329000.0
1601 303 13 AV SW,"564,500",LI,564500.0
1601 310 12 AV SW,"335,500",LI,335500.0
1601 433 11 AV SE,"595,000",LI,595000.0
1601 530 12 AV SW,"602,000",LI,602000.0
1601 733 14 AV SW,"357,500",LI,357500.0
1601 788 12 AV SW,"331,000",LI,331000.0
1601 817 15 AV SW,"328,500",LI,328500.0
1601 836 15 AV SW,"404,500",LI,404500.0
1601 901 10 AV SW,"301,500",LI,301500.0
1601 924 14 AV SW,"192,500",LI,192500.0
1601 930 16 AV SW,"455,500",LI,455500.0
1602 1010 6 ST SW,"457,500",LI,457500.0
1602 1053 10 ST SW,"354,500",LI,354500.0
1602 1110 11 ST SW,"363,500",LI,363500.0
1602 1111 10 ST SW,"419,500",LI,419500.0
1602 1118 12 AV SW,"402,500",LI,402500.0
1602 1122 3 ST SE,"432,500",LI,432500.0
1602 1188 3 ST SE,"488,500",LI,488500.0
1602 1319 14 AV SW,"341,000",LI,341000.0
1602 1320 1 ST SE,"411,000",LI,411000.0
1602 135 13 AV SW,"380,500",LI,380500.0
